panel,umap1,umap2,cluster,label,cohort,cell_type,n_cells,n_cluster,n_type,expected,ratio_obs_over_exp,log2_enrichment,hypergeom_p,note,is_cand,setting,n_patients,ARI,AMI,NMI,purity_weighted,purity_balanced,ARI_boot_lo,ARI_boot_hi,AMI_boot_lo,AMI_boot_hi,NMI_boot_lo,NMI_boot_hi,purity_weighted_boot_lo,purity_weighted_boot_hi,purity_balanced_boot_lo,purity_balanced_boot_hi,bootstrap,patient_id,n_cand,n_oth,med_cand,med_oth,diff,arm,Ki67,CD31
A,1.8140788,10.845804,4.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,-1.1455069,4.388307,5.0,Myeloid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.254034,6.7181063,16.0,CD4 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,0.41539928,4.401028,5.0,B cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,6.4167376,7.4114704,13.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.6992803,4.1056414,0.0,B cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,7.764863,6.6053424,1.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,6.347329,9.380751,15.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,9.288813,6.409954,1.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,1.9733789,1.7330714,17.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,1.5829475,5.669862,9.0,Myeloid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,6.846233,5.487195,9.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,8.7251215,5.1540785,10.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.6201868,7.8893647,16.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,6.029589,10.73575,8.0,CD8 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,8.73175,6.2936,1.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,9.984786,7.395906,10.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.6484225,2.0472863,7.0,CD8 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.5020463,10.108427,4.0,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,4.0056257,4.4386253,7.0,CD8 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,6.5432024,8.494495,15.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.7083046,11.227479,4.0,Fibroblasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,6.917134,5.6441073,9.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,1.0521083,6.794101,13.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,0.82140285,2.6715002,9.0,Myeloid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,0.8152639,5.4653335,0.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,9.227952,7.757798,11.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,6.4549456,10.840451,8.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,-0.5098301,3.687917,5.0,B cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,4.4807496,4.054056,7.0,CD8 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,0.05103087,4.6596127,13.0,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.0380273,10.277898,4.0,Myeloid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.9872994,1.7899096,17.0,CD4 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,9.478096,7.5986314,10.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.2887642,9.9870825,4.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,7.2687864,8.883372,15.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,6.188229,10.633483,8.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,5.928097,6.466179,13.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,-0.95373696,6.0733595,2.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.9857223,3.3190534,7.0,CD8 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.493912,6.7261243,13.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,5.531602,8.862387,15.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,8.793396,4.9715166,10.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.0804777,6.625277,13.0,Fibroblasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,8.829101,7.1625795,10.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,4.303898,5.789181,16.0,CD8 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,0.5417189,5.23991,13.0,CD4 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,9.160126,8.522018,11.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,4.128659,4.80134,7.0,CD4 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,8.961019,5.4843817,10.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.4300451,10.215636,4.0,Fibroblasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,1.7021612,2.3450136,17.0,B cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.5023503,5.379394,13.0,CD8 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.8391688,10.339544,4.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,9.059969,8.07488,11.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,8.91732,5.144434,10.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,9.675067,5.7449408,10.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,-1.5906135,7.30784,2.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,5.065327,10.642175,8.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,4.307055,5.9127254,16.0,CD8 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,-0.7103657,6.039843,2.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.8708518,9.627754,6.0,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,-0.072093055,5.2316604,13.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,9.030027,7.802642,10.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.0055714,8.008446,13.0,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.8620436,6.240773,13.0,CD4 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,5.624892,5.6656013,14.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.8466182,5.826944,16.0,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.7587876,9.737434,6.0,Fibroblasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.3968606,3.7200854,7.0,CD4 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,8.101747,6.693094,1.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,-0.87377656,5.0507197,5.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,1.732581,3.044731,9.0,Myeloid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,7.115872,7.3795137,1.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,-0.64690995,3.8223238,5.0,Myeloid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,0.75202376,6.9175663,13.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.7844253,9.900367,4.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,5.982495,8.2979555,15.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.193614,10.533424,4.0,Fibroblasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,6.262583,6.5807734,13.0,CD8 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,7.4369354,5.23442,0.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,1.7580628,8.488221,6.0,Fibroblasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,0.8825912,5.1659403,0.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,0.85598046,3.7559516,0.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,6.7512503,9.042456,19.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,7.6868615,7.113708,11.0,CD8 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,1.659268,4.279408,9.0,CD4 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,1.7732809,8.734258,3.0,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.6918182,2.633817,17.0,B cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,8.77881,6.6563134,10.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,4.10433,7.5054765,16.0,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.4626565,11.199389,4.0,Fibroblasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,-1.3532411,8.524115,12.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,1.378122,9.434806,4.0,Fibroblasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,0.26453948,8.731311,3.0,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,0.12060685,8.328621,12.0,Fibroblasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,1.633709,4.1860404,9.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.5801082,7.040602,16.0,CD4 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,9.374954,7.5115614,11.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,-0.79553384,4.3656607,5.0,Myeloid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,8.73207,5.274536,10.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,-1.6438218,6.9810348,2.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,6.188249,5.92328,9.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,7.7814364,9.1082,19.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.7327173,4.3692846,18.0,CD8 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,6.6927514,6.334203,13.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,8.300672,8.374091,19.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.311301,10.46244,4.0,Fibroblasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,1.8586293,7.66202,6.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.3878527,11.120275,4.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,1.4694369,2.7012331,9.0,CD4 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.43833,7.1221414,13.0,Myeloid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,0.96489435,9.391323,3.0,Fibroblasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.859426,4.199109,7.0,CD8 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,0.98330796,6.3566713,13.0,Myeloid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,-1.2664167,3.9347315,5.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,-0.9000319,7.021165,2.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,0.806393,3.9041119,0.0,CD4 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,8.314512,6.7582746,1.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.9693282,6.3223114,13.0,CD4 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,0.5498718,6.171801,13.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,7.2525663,5.2183294,1.0,CD8 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,9.144768,5.160156,10.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,0.37312034,8.028124,3.0,CD4 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,-0.95171064,3.792978,5.0,Myeloid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.6426122,8.701839,6.0,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.2920144,10.602073,4.0,Fibroblasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.667827,3.3793604,7.0,CD4 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,-0.68161565,6.7994223,2.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,0.3750202,4.9378576,13.0,CD4 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.9011223,4.9999247,7.0,CD8 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,9.1948,8.288292,11.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,-1.3539771,3.8882902,5.0,Myeloid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.1027093,8.706865,6.0,Fibroblasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,8.356801,8.358213,19.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.1719058,9.478788,6.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,9.407637,7.952532,11.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,4.4996753,11.388453,4.0,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.8162649,3.412278,7.0,CD8 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.000333,6.6674123,6.0,Fibroblasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,0.44076717,5.2641354,14.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.3451014,10.150805,4.0,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,1.7568905,3.3054607,0.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,4.0509114,9.500938,6.0,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.8883302,8.281682,16.0,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,-1.9435782,7.2761474,2.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,5.9280643,7.852379,6.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,9.90033,7.899788,11.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.179503,4.2957196,7.0,CD8 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,9.745881,5.781501,1.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,1.7671878,3.6617906,5.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,5.848656,9.310148,11.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,7.172184,10.648621,8.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.1759515,3.513814,7.0,CD8 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.4321845,6.8271446,16.0,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,9.985468,6.315889,10.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.9263325,7.65302,16.0,CD4 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,8.4103365,8.910174,11.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,7.523391,8.161886,19.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.4272134,3.6745667,7.0,CD4 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.2012188,9.194327,3.0,Fibroblasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,4.2298775,7.8952193,16.0,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,7.2010818,4.8230543,0.0,CD8 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,-2.101891,7.3345656,2.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,1.7743034,1.934941,17.0,CD8 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,7.1334734,7.9663377,1.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,6.798856,5.596579,1.0,CD8 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,1.9494075,8.8652525,16.0,CD4 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,8.123349,8.559474,11.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,8.523212,7.9952655,19.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,7.8616123,9.1627655,19.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,6.743587,6.0530176,13.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.3357944,7.9555097,16.0,Fibroblasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.439989,8.816256,3.0,Fibroblasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.4441826,5.1943345,7.0,CD4 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,1.4658402,5.4896493,14.0,CD4 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,5.662226,7.8588967,18.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,1.3679765,6.3691173,9.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.352705,7.022769,6.0,Fibroblasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,1.2051396,7.7505546,6.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,-0.9315687,7.22692,2.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,5.3357387,10.977506,8.0,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.0898154,2.1731477,17.0,CD8 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,-0.08008027,6.338389,2.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,8.1048975,6.8297334,1.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,0.1526567,8.898062,3.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,1.426879,6.610817,13.0,CD4 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.0189455,7.2527122,13.0,Myeloid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,8.188515,7.4819503,19.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,8.424258,7.626897,10.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,-0.67306864,5.698787,2.0,Myeloid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.178431,4.675096,18.0,CD4 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,8.791977,5.123408,10.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,4.561722,6.085981,16.0,CD8 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.6371868,7.339677,16.0,CD4 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,-0.02447603,9.548469,15.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,0.77809316,2.7284527,9.0,Myeloid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.063735,6.3350625,13.0,B cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.372374,9.568374,4.0,Fibroblasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.5215168,9.836581,4.0,Fibroblasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,-0.5787555,8.441241,12.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.4389355,3.4684873,7.0,CD8 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,9.170869,6.540851,10.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.4376757,3.1565697,0.0,B cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,-0.26637676,8.255535,12.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,0.5935516,5.429646,13.0,CD4 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.6609344,10.220489,4.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,-1.1027966,7.3771677,2.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.6398706,7.3389497,6.0,Fibroblasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.4148564,7.1538715,6.0,Fibroblasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.1641455,9.708672,4.0,Fibroblasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,4.464523,6.704954,16.0,CD8 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.6754057,2.99165,17.0,CD8 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,8.465956,5.497939,1.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,1.5628568,5.4994884,9.0,CD4 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,1.549539,5.5215316,9.0,Myeloid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.3263228,9.089891,4.0,Fibroblasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.1899614,8.009684,18.0,CD4 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,0.11445706,4.122341,0.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,1.016184,3.938957,0.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,-0.6112652,4.511334,5.0,Myeloid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,0.014516561,4.6023936,14.0,Myeloid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,1.273278,6.8108106,13.0,CD4 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,0.04540768,8.594911,12.0,Fibroblasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,5.655415,11.109271,18.0,Fibroblasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
