umap1,umap2,cluster,label
2.0810883,10.701058,4,other
4.082733,8.645866,16,other
-1.8593333,7.746289,12,Vessel
3.1141346,9.998248,4,Fibroblasts
3.3674624,10.06311,6,Vessel
1.3698845,8.599195,8,Vessel
4.5339017,8.025148,16,other
3.3448336,10.07408,6,Vessel
1.5341046,5.2987075,13,Myeloid
3.874465,5.898915,7,CD4 T cells
1.4148703,8.946579,6,Vessel
4.1874213,6.614924,16,B cells
2.4428473,5.6340914,13,CD8 T cells
5.371744,10.180018,15,other
2.179573,2.1234498,17,B cells
7.948841,8.670702,11,Tumor
3.6847653,6.46174,16,other
1.9743605,4.061013,0,B cells
2.3901846,9.715602,4,Fibroblasts
0.9266292,3.2484407,0,Vessel
-0.80652034,8.383662,12,Vessel
4.7315145,9.670104,12,Vessel
6.870103,5.5721145,9,Myeloid
3.6548722,3.7978618,7,CD4 T cells
7.16849,8.786381,19,Tumor
8.331938,7.8712807,19,Tumor
8.258014,7.808119,1,Tumor
1.7485864,1.8915617,17,CD4 T cells
1.8720704,8.995855,3,Vessel
2.6079183,10.715397,4,other
5.3714685,11.97357,8,Tumor
3.5647247,6.524381,16,CD8 T cells
4.411864,8.654612,6,other
7.6129527,8.265313,19,Tumor
2.4730875,4.339313,7,Vessel
2.610773,10.458948,4,Fibroblasts
8.525077,7.860062,10,Tumor
1.9460855,5.137442,7,CD8 T cells
-0.91968644,8.243022,12,Vessel
2.5235603,3.4664817,7,CD8 T cells
3.2003834,4.2721567,7,CD4 T cells
2.662295,6.0295663,13,B cells
3.0190725,5.8755474,13,CD4 T cells
8.706054,8.221258,11,Tumor
3.033238,2.1478415,17,CD4 T cells
2.6000774,7.2535396,6,Myeloid
0.832649,8.558002,8,Vessel
7.549309,4.9193006,10,Tumor
7.788642,7.7090783,19,Tumor
3.6629567,4.6228104,7,CD4 T cells
2.1698976,9.082974,15,Vessel
8.065022,7.684833,1,Tumor
1.8726865,8.739462,3,Vessel
-0.5112941,3.513895,5,CD4 T cells
2.9320683,9.805828,4,Fibroblasts
3.1934977,7.194671,16,CD4 T cells
4.659384,11.445209,8,Fibroblasts
3.7765434,5.8734913,16,CD8 T cells
3.1746907,1.7402059,17,CD8 T cells
-0.9439668,7.251046,2,Vessel
2.03278,7.8847284,13,Vessel
9.06325,6.5459404,10,Tumor
0.8098907,3.7774644,9,Myeloid
3.2672312,2.3524349,17,CD8 T cells
0.66203135,6.9860744,14,Vessel
1.6866027,7.4081216,11,Tumor
0.3738913,4.694389,13,Myeloid
2.722675,2.8985653,17,CD4 T cells
0.9907218,7.40263,6,other
3.9146025,9.214959,6,other
1.2967652,2.3448162,17,Myeloid
-0.36805248,8.699101,12,Vessel
1.3521979,5.673918,0,Vessel
7.8868527,7.9647093,19,Tumor
-0.7326518,9.062629,12,Vessel
2.5397375,1.7186556,17,CD8 T cells
4.348771,6.257369,16,CD4 T cells
2.588097,8.319692,13,Vessel
5.8921394,7.2523227,14,Tumor
7.7654195,7.1975784,1,Tumor
1.9295771,8.916688,3,other
7.6212554,8.219116,19,Tumor
8.589872,8.467018,11,Tumor
1.8995281,9.845139,3,Fibroblasts
3.171852,4.1560664,7,CD4 T cells
0.72947514,4.335034,0,Myeloid
1.8758551,7.8786354,6,other
3.964943,7.10945,16,CD8 T cells
-0.5550643,8.839933,12,Vessel
8.036663,7.3626614,1,Tumor
2.91932,2.255756,17,CD4 T cells
10.193712,5.629388,10,Tumor
0.69819313,6.261045,14,Vessel
1.2236813,6.4146705,13,Vessel
7.649404,9.1242695,11,Tumor
3.3500166,9.225198,15,Fibroblasts
8.829279,5.01367,10,Tumor
3.0641015,3.9686773,7,CD4 T cells
1.4654205,5.0701203,9,CD4 T cells
2.0530179,3.5344179,9,Myeloid
1.3046081,3.8153954,9,Myeloid
1.3164963,7.284167,8,Vessel
3.884532,9.052307,6,Fibroblasts
3.9823005,7.4684362,16,CD4 T cells
0.6944216,7.931653,6,Vessel
6.513813,5.133286,9,Tumor
7.339762,6.357843,1,Tumor
7.159016,4.9104857,11,CD8 T cells
8.3325815,6.33866,1,Tumor
4.4686723,8.286142,15,Vessel
3.722161,6.029305,16,Myeloid
1.681354,4.15772,9,Myeloid
7.758928,6.7374344,1,Tumor
1.4720087,5.7731385,13,Vessel
-0.19682737,7.7670527,12,Vessel
0.7308779,7.4455824,3,Vessel
5.220183,7.2634745,1,Tumor
-1.6524032,7.8810253,12,Vessel
2.7831104,9.540722,16,Fibroblasts
2.1314778,5.6661515,13,other
9.025682,7.9233017,11,Tumor
0.86789507,4.5776725,0,Vessel
0.9949792,5.0718956,13,CD4 T cells
1.0005229,6.895862,13,Vessel
5.4689355,8.319164,3,Tumor
2.004624,9.215139,3,Fibroblasts
9.355154,8.395861,11,Tumor
2.8002207,5.173782,7,Vessel
0.3755957,7.936598,12,Vessel
3.1795905,7.662371,6,other
3.533381,5.03174,7,CD4 T cells
1.2539332,2.1493664,17,Myeloid
1.0555418,4.694216,0,CD4 T cells
3.893596,9.22488,15,other
6.063942,11.541097,8,Tumor
5.5995116,8.125128,3,Tumor
2.5294867,4.0142875,7,CD8 T cells
3.0044637,10.889898,4,Fibroblasts
1.7625312,3.2577815,0,Vessel
4.5351734,5.101507,7,CD4 T cells
5.67034,8.471145,15,other
2.1602938,10.191062,3,Fibroblasts
-1.0085584,8.217191,12,Vessel
1.2085482,2.8032205,0,B cells
2.4253259,4.174439,2,Vessel
4.364414,8.12239,16,other
2.306887,5.77134,13,Vessel
10.396666,5.9313326,10,Tumor
2.4564042,1.5130343,17,CD4 T cells
3.1201503,10.261404,4,Fibroblasts
2.7131083,9.7518215,4,Fibroblasts
9.037213,5.766292,1,Tumor
8.917735,5.372871,10,Tumor
4.2741933,5.6611886,7,CD8 T cells
2.9362288,3.2243235,17,Myeloid
1.4155965,3.7337704,0,Myeloid
-1.7148819,7.836371,12,Vessel
9.904489,5.8550057,10,Tumor
3.5679147,4.0425363,7,CD4 T cells
3.6643167,5.80183,7,other
10.02313,5.755659,10,Tumor
3.272166,6.65015,13,CD8 T cells
-0.39347354,8.808331,12,Vessel
3.9033628,4.4512563,7,CD4 T cells
3.2458577,1.8575691,17,CD4 T cells
9.040567,5.741172,1,Tumor
6.678121,8.437061,19,Tumor
1.0832981,6.848642,13,CD4 T cells
3.1571956,5.7285714,13,other
3.2839742,10.051771,8,Fibroblasts
0.8850836,8.95151,6,Fibroblasts
7.2067738,8.312756,11,Tumor
2.3160133,5.4749165,18,CD4 T cells
2.9126656,10.534141,4,Fibroblasts
8.995162,6.155987,1,Tumor
2.5996742,5.751906,13,Myeloid
-0.10894862,3.8850322,5,Myeloid
8.831676,8.268254,11,Tumor
1.3236004,6.8148193,13,Vessel
1.4678131,5.424952,0,Vessel
-1.6501387,7.7491174,2,Vessel
2.457168,8.639773,4,CD4 T cells
5.3929973,12.06003,8,Myeloid
5.8567743,11.002031,18,CD4 T cells
7.358291,7.533935,19,Tumor
7.6197734,6.7417088,1,Tumor
4.114813,3.5624332,7,CD8 T cells
10.139669,5.750669,10,Tumor
2.1797316,2.2532942,17,B cells
2.9380493,8.980544,6,Fibroblasts
1.0628301,5.7269144,1,Vessel
7.692858,6.3530264,1,Tumor
1.9168173,8.648573,3,Myeloid
2.4561934,6.3750916,13,CD4 T cells
2.2915587,10.500005,4,other
3.0351627,7.646432,3,CD4 T cells
4.656675,5.459478,16,CD8 T cells
2.8324678,8.612699,16,other
1.2877226,5.7981887,14,Myeloid
8.12426,5.243069,10,Tumor
9.954114,6.7405634,10,Tumor
3.0046272,7.0768538,16,Fibroblasts
3.223729,2.458284,17,CD8 T cells
0.8309445,9.075663,3,Fibroblasts
-0.67438143,8.491612,12,Vessel
6.7923737,8.203397,11,Tumor
2.411163,8.90105,6,other
-1.3914585,6.361433,2,Vessel
3.11475,7.484164,6,other
2.210765,8.817738,6,Vessel
2.5151734,10.392336,4,other
1.404688,8.510329,6,Myeloid
0.7908745,5.3138556,14,CD4 T cells
3.210699,8.066448,6,Fibroblasts
5.4135413,8.591647,6,Tumor
3.4376187,9.745716,4,Fibroblasts
2.332521,7.6258006,6,Vessel
7.32837,8.609064,19,Tumor
2.9583263,6.9262958,13,Fibroblasts
5.2661905,7.378921,1,Vessel
0.8635621,7.0516386,13,Myeloid
2.374428,10.015318,4,Fibroblasts
-1.9251794,7.3935156,12,Vessel
4.1196146,8.6432495,6,other
-0.62516636,7.0398884,2,Vessel
1.7872411,3.3554757,0,Myeloid
4.1620235,4.900677,7,CD8 T cells
3.9786773,8.859338,6,other
4.4096847,5.029284,7,other
8.083419,6.441529,1,Tumor
2.304976,7.5567784,13,Tumor
1.6709853,4.5579386,9,Myeloid
-0.081777565,8.027311,12,Fibroblasts
7.6181917,5.2043853,17,Tumor
6.2291803,6.8654065,15,Tumor
7.5257664,8.862571,19,Tumor
3.3888378,8.241097,16,other
7.4434876,7.9936943,19,Tumor
4.0741305,7.2793107,16,other
4.149095,8.973524,3,Vessel
-1.6108816,6.9365373,2,Vessel
3.1015522,3.7543402,7,Myeloid
2.7762842,4.368838,13,CD4 T cells
3.1576092,9.756497,6,Vessel
7.1444864,7.121558,19,Tumor
9.634228,5.655803,10,Tumor
-1.0824382,8.52576,12,Vessel
8.056748,6.176024,10,Tumor
2.9721289,6.2467337,13,other
1.172407,6.867581,13,Vessel
1.8468096,7.679516,6,other
2.9880672,4.79072,7,Vessel
3.0275087,10.41521,4,Fibroblasts
6.6821656,10.792427,8,Tumor
3.4883249,8.550387,6,Vessel
1.6406039,5.405431,13,Myeloid
10.419471,6.69935,10,Tumor
5.4510036,6.013417,0,CD4 T cells
9.75111,5.790245,10,Tumor
7.823605,7.7737074,1,Tumor
1.0308821,6.3752036,14,B cells
1.1399266,4.245784,0,Vessel
5.639109,11.475937,8,Vessel
2.6459732,4.565481,0,CD8 T cells
1.3068585,4.1978874,9,Myeloid
2.8412657,3.6431136,7,CD4 T cells
9.216527,8.420086,11,Tumor
8.157463,9.186976,19,Tumor
-0.32572827,8.673313,3,Tumor
2.1547737,10.281077,4,other
3.044666,8.141112,6,Fibroblasts
2.453127,6.7794666,13,Fibroblasts
6.46964,5.8191323,9,Tumor
4.1693773,5.8827715,16,other
6.6106877,6.6559734,18,Tumor
1.0315135,6.484723,13,Vessel
8.38061,8.498417,11,Tumor
0.2862923,5.591692,14,Myeloid
4.5096045,5.1027026,7,CD4 T cells
2.1627665,3.7443662,9,Myeloid
1.1652446,2.6282628,17,B cells
3.3633711,7.5292554,16,Myeloid
2.6519217,8.118251,16,CD4 T cells
0.9147217,9.384412,3,Vessel
6.629792,8.932658,15,Tumor
7.62552,6.016347,1,Tumor
3.992678,4.341236,7,CD4 T cells
2.5795853,5.660197,9,CD4 T cells
1.0095894,6.1272335,13,Myeloid
1.859878,1.4355057,17,CD4 T cells
2.8041823,3.2769816,17,CD8 T cells
-1.2420443,7.6481953,2,Vessel
5.839924,9.06879,15,Tumor
6.5556755,8.827831,15,Tumor
8.84624,8.083955,11,Tumor
4.9218135,10.085884,8,CD8 T cells
6.786839,5.559033,9,Tumor
-0.17248045,8.879598,12,Vessel
3.3459089,10.212179,6,Fibroblasts
1.9147443,6.9645996,6,other
5.063577,9.266579,12,Myeloid
4.9585385,7.9817977,11,Vessel
1.9725795,9.189133,3,Fibroblasts
2.1692874,10.553294,4,Fibroblasts
2.9543862,7.9462495,13,Vessel
2.480239,9.567414,3,Fibroblasts
1.730923,8.650346,3,CD4 T cells
-1.1080034,3.8279898,5,Myeloid
9.802361,5.5236692,10,Tumor
0.6543589,9.692968,3,Tumor
6.5126605,5.8381763,14,Tumor
8.030075,4.7303348,17,Tumor
2.988525,5.946412,13,Myeloid
0.86212903,6.7517233,14,Myeloid
3.369196,10.847903,4,Fibroblasts
3.3168423,10.216258,4,Vessel
4.461496,5.164337,7,Fibroblasts
-0.40383685,4.743164,5,CD4 T cells
-0.20781827,9.262317,3,Fibroblasts
7.577001,8.733275,11,Tumor
1.0437616,6.47848,14,other
3.1333647,11.016894,4,Fibroblasts
8.443757,7.320111,1,Tumor
10.090835,6.117612,10,Tumor
8.418533,8.453427,19,Tumor
8.895349,6.7597957,10,Tumor
8.147539,8.75174,11,Tumor
-0.45572326,8.620562,12,other
1.186339,4.3494196,0,Vessel
4.055756,4.1612406,7,CD4 T cells
9.084603,6.808563,10,Tumor
-1.746354,6.870453,2,Vessel
8.737261,8.723465,11,Tumor
1.9472449,9.75464,3,Fibroblasts
2.170342,9.824584,3,Myeloid
4.0431204,6.6030893,16,CD8 T cells
1.0800061,7.513949,8,Tumor
2.0960288,9.827955,4,Fibroblasts
7.330798,5.9423895,9,Tumor
1.9518414,7.804105,3,Vessel
0.3632796,8.1349,3,Tumor
0.9478019,3.390972,0,Vessel
3.0270834,7.5458407,16,other
2.2793481,6.2399726,13,other
8.103661,8.438423,19,Tumor
-1.0070285,5.7093897,2,Vessel
9.523325,6.6082683,10,Tumor
3.0109537,3.9531305,7,Myeloid
1.4028718,4.3712697,9,Myeloid
10.697591,6.0564027,10,Tumor
1.9369104,6.954826,13,Myeloid
3.6226106,9.322774,6,Vessel
0.07032793,8.73652,3,other
6.056168,7.239563,13,Tumor
2.3895607,8.906176,6,Fibroblasts
2.4556239,6.6812706,13,Myeloid
7.586252,9.079471,11,Tumor
3.4748578,3.6348965,7,CD4 T cells
7.097832,8.111576,19,Tumor
3.315772,3.8058176,7,CD4 T cells
3.3628612,7.215166,16,CD8 T cells
2.3450751,3.0349705,17,Vessel
7.556063,7.500489,11,Tumor
4.7827787,10.981018,8,other
2.7192366,9.332127,4,Vessel
2.4498415,4.414979,13,Vessel
1.8264781,9.028299,3,Fibroblasts
2.553859,2.3862286,17,Vessel
8.071193,4.930761,17,Tumor
3.4489048,5.3357778,7,CD4 T cells
3.838489,6.5568523,16,CD8 T cells
-0.14595166,9.115935,12,Vessel
3.4981854,9.7889185,4,Tumor
2.2039564,9.954465,3,Fibroblasts
-0.51074404,3.8958,5,Myeloid
2.4779294,10.760799,4,Fibroblasts
2.4609003,1.5980228,17,CD8 T cells
4.252853,8.681997,16,Tumor
4.827992,10.394475,8,Fibroblasts
10.549787,6.725028,10,Tumor
-0.84382164,8.586968,12,Vessel
1.3214935,7.8163233,6,Vessel
4.9493446,7.8174577,6,Vessel
1.5462357,7.701711,3,Tumor
10.33915,6.4029646,10,Tumor
3.9114692,5.6514163,7,CD4 T cells
6.6080112,7.9742,15,Tumor
2.607627,1.8601686,17,B cells
6.6753526,8.373429,19,Tumor
6.5938635,8.371421,15,Tumor
1.3987904,4.7804694,14,CD8 T cells
3.8509905,4.4143996,7,Myeloid
3.2442796,5.0336833,18,CD8 T cells
1.3290428,9.340618,3,Fibroblasts
3.8184726,5.7030535,7,other
7.137086,8.274315,19,Tumor
0.85150313,5.341041,13,Vessel
4.8284945,8.718005,15,Tumor
6.3708644,5.296399,9,Tumor
2.9714987,7.658156,16,Myeloid
4.4169264,6.5351934,16,CD4 T cells
2.2705636,10.20031,3,Tumor
1.6786628,6.8317857,13,Vessel
0.8934678,5.7648993,0,CD4 T cells
5.695288,6.285736,9,Vessel
-0.42108262,8.467771,12,Vessel
3.779866,8.221224,6,Myeloid
-2.182118,7.7042933,12,Vessel
0.43857622,4.855913,14,CD8 T cells
1.9459448,6.3012815,13,other
2.9363472,6.122987,16,CD4 T cells
5.075881,8.876987,15,Tumor
-0.787481,6.4859076,2,Vessel
2.8719954,7.6887627,6,other
5.666033,11.1933565,8,Myeloid
3.8167448,11.715768,4,Tumor
2.2252243,5.50193,9,CD4 T cells
0.9274667,3.1889935,9,Myeloid
8.852225,5.0218925,10,Tumor
2.6795619,3.8091116,7,CD8 T cells
7.256502,10.375459,11,Tumor
0.58382195,6.990045,13,Myeloid
2.9147289,7.28817,16,CD4 T cells
6.7139177,5.460599,9,Tumor
4.8087726,9.563704,11,Vessel
9.655145,8.207234,11,Tumor
1.1486561,6.518525,13,other
6.8313155,8.13105,19,Tumor
6.994204,8.275411,19,Tumor
5.1955714,6.8890643,0,Vessel
3.3409898,1.8456602,17,CD8 T cells
7.524174,6.774979,1,Tumor
3.41135,7.864372,16,Vessel
2.2767549,8.995391,6,Fibroblasts
2.3285654,7.1382136,3,B cells
2.6869166,4.455737,9,CD4 T cells
3.096909,3.8014214,7,CD8 T cells
3.4108038,5.020666,18,CD8 T cells
2.5470543,10.864024,4,Fibroblasts
1.6799828,5.509927,13,Vessel
1.6144086,10.149717,3,Vessel
3.2095058,10.137222,16,Fibroblasts
-0.4879654,5.6995344,2,Vessel
3.192519,1.423488,17,CD4 T cells
1.2605962,8.00031,6,Vessel
4.413498,7.1251245,16,other
1.6887692,7.0824738,13,CD4 T cells
7.7745676,5.296794,1,Tumor
3.3198466,4.7030387,7,Myeloid
5.176184,11.814423,8,Vessel
2.1260688,3.2418187,2,Vessel
3.476338,5.8748884,16,CD4 T cells
0.030315794,7.1855817,2,Fibroblasts
0.95339006,6.60173,2,Myeloid
3.004373,9.443346,4,Fibroblasts
3.0251942,6.81246,13,other
6.312059,8.588391,15,Tumor
6.0987806,9.325533,15,Tumor
1.873516,8.634045,3,Fibroblasts
3.1166637,11.188106,4,Fibroblasts
2.5566707,2.1053097,17,B cells
8.179947,6.064823,1,Tumor
2.0766964,8.226264,3,Fibroblasts
7.4797277,8.513032,11,Tumor
2.7077315,7.049428,13,Fibroblasts
-0.39159164,5.782245,2,Vessel
2.085673,2.1114554,17,Myeloid
-1.9889255,7.4827037,12,Vessel
8.664808,6.027302,10,Tumor
0.041906368,9.127999,3,Tumor
5.9743447,11.7047825,8,Tumor
2.3955498,7.480129,6,Vessel
-0.5327114,4.1031194,5,Vessel
1.8933312,3.5226476,0,Myeloid
2.6062646,10.908567,16,Fibroblasts
1.054751,5.560291,0,Vessel
0.051955853,6.7569203,2,Vessel
2.6700552,2.0607626,17,CD4 T cells
1.3909528,5.6407595,13,Vessel
1.5100062,9.747444,4,Fibroblasts
8.800836,5.3719234,10,Tumor
8.369158,6.5148005,1,Tumor
2.5692506,4.466414,9,CD8 T cells
8.071881,8.5884,19,Tumor
4.869949,10.379327,15,Tumor
7.6200323,8.82726,19,Tumor
3.6700277,6.105676,18,Tumor
2.4535115,7.9181094,8,Vessel
3.304908,9.960426,6,Fibroblasts
8.260171,4.9052153,17,CD8 T cells
1.9955345,8.723336,6,Vessel
8.973813,8.10534,11,Tumor
6.175076,8.138013,15,Tumor
9.853819,5.470375,10,Tumor
2.9336686,6.778707,16,CD4 T cells
6.5095453,9.793233,15,Tumor
8.251159,7.6633134,19,Tumor
-0.6005429,7.981251,2,Vessel
1.8832779,9.261444,3,Fibroblasts
2.1044323,8.866107,6,Vessel
2.5789773,1.9600887,17,B cells
1.6672704,4.5671496,9,Myeloid
8.631723,8.458711,11,Tumor
4.834076,7.8076744,15,Tumor
3.5621953,4.2616796,9,Tumor
-1.7321192,7.413768,2,Vessel
1.9015331,9.848456,3,Fibroblasts
1.4231502,8.942643,6,other
1.990846,4.8306155,13,CD4 T cells
4.6050787,9.164857,15,other
2.6501498,3.0480993,17,CD4 T cells
-1.0698631,8.634228,12,Vessel
1.5891526,3.9502308,0,Vessel
3.634341,9.6910715,4,Tumor
1.8239918,7.1119814,6,Vessel
2.451847,3.8286996,0,CD8 T cells
4.327842,4.63936,7,CD4 T cells
4.9779325,10.537329,8,other
2.521328,4.7704325,7,CD4 T cells
3.9734526,6.8363748,16,Tumor
7.5080647,7.3282695,1,Tumor
3.5135398,6.995925,6,CD8 T cells
2.3781607,7.186491,13,Myeloid
3.0357192,9.57671,4,Fibroblasts
5.469571,11.414461,8,Vessel
3.746243,4.8363595,7,CD8 T cells
1.0010933,8.648487,3,other
1.8153728,5.812811,13,Myeloid
2.7263036,9.574713,4,Fibroblasts
8.890732,7.072157,10,Tumor
2.8582056,8.864787,6,Fibroblasts
1.6182371,4.1669927,9,Myeloid
-1.134984,6.6398377,2,Myeloid
2.4297593,8.688901,6,Fibroblasts
3.6857045,5.1194057,7,other
2.2532501,7.6412125,6,Vessel
4.1926684,8.438835,6,other
0.77242166,8.468759,6,Vessel
4.3619375,7.5021124,16,other
2.0362048,10.722539,4,other
-1.7585461,5.5481715,14,Vessel
8.955483,7.309907,10,Tumor
1.384906,2.1301043,17,Myeloid
2.3069825,7.0590987,13,other
0.2796921,5.863946,13,Myeloid
3.0292602,8.895867,6,other
6.54046,9.291873,15,Tumor
2.3238494,4.5470724,13,B cells
3.1516376,9.092221,6,other
3.404909,5.2324753,16,CD4 T cells
3.4029775,8.5718155,6,other
3.6267028,5.767357,13,CD8 T cells
2.5339358,2.7458563,17,CD4 T cells
7.7544627,8.476103,19,Tumor
1.3221797,7.119009,11,Vessel
2.9100466,3.8098052,7,CD4 T cells
0.8639617,9.277768,6,Vessel
4.8326163,8.752116,15,Tumor
2.263628,8.366922,3,Fibroblasts
9.587954,6.960897,1,Tumor
-1.7019497,7.2659006,2,Vessel
3.0492768,7.421104,6,Myeloid
8.000735,5.846799,10,CD8 T cells
4.3297215,10.080225,8,Fibroblasts
7.1949916,8.87968,19,other
3.4391048,6.74597,16,CD4 T cells
8.000193,6.292372,1,Tumor
2.7878942,3.6061752,7,B cells
6.0470986,8.148484,3,Tumor
2.5083938,4.67881,7,CD8 T cells
2.6081226,5.260135,13,other
1.4724712,8.692707,3,Tumor
-0.05563681,3.3372686,17,CD4 T cells
4.1078343,4.2648807,18,CD8 T cells
-0.92593104,5.185338,5,Vessel
4.8898587,10.466765,8,Vessel
8.040521,7.3392015,1,Tumor
7.875049,8.307705,19,Tumor
2.1341414,5.441442,13,Myeloid
2.9244566,10.074599,4,Vessel
3.31861,2.1483364,17,B cells
8.419864,7.574005,19,Tumor
3.29011,4.6335254,7,CD4 T cells
2.8652775,8.0804205,6,Myeloid
8.06847,8.366291,19,Tumor
0.9674596,3.7652209,0,Vessel
3.67571,10.375063,15,Fibroblasts
7.5618906,7.775775,1,Tumor
5.2194567,7.4118795,1,Vessel
6.956418,7.5929184,1,Tumor
1.1945467,2.5068052,9,Myeloid
6.8035274,8.143466,11,Tumor
3.6190434,7.724725,13,Vessel
2.2812977,5.965994,13,B cells
1.6019968,2.6293147,17,Myeloid
1.6461701,6.441173,13,other
2.0325732,10.264366,16,other
0.16960047,6.4681635,2,Vessel
4.077472,5.045089,18,CD8 T cells
3.1915724,3.9781394,7,CD4 T cells
9.69419,6.7284365,1,Tumor
2.1338868,5.4888635,13,CD4 T cells
7.875089,7.81346,11,Tumor
3.6402779,6.3070374,16,CD8 T cells
-0.33572248,4.098974,5,CD8 T cells
6.5716896,5.337358,9,Tumor
2.1049144,8.88404,16,CD4 T cells
8.074877,7.8454633,19,Tumor
3.5398996,9.359986,4,Fibroblasts
0.34847993,6.2828207,9,Vessel
3.7864823,5.3277216,7,B cells
-0.6704444,8.659547,12,Tumor
5.0081367,11.640046,8,CD4 T cells
1.3104426,9.802675,3,Fibroblasts
2.6123397,8.256804,6,Fibroblasts
2.2621408,2.1420388,17,Vessel
1.5878413,3.4193115,0,B cells
1.5253019,6.3716106,13,Vessel
-0.4006264,8.958073,12,Vessel
8.494511,5.7362847,10,Tumor
3.0809054,11.119191,4,Fibroblasts
2.226499,3.9434829,9,Myeloid
1.3556252,6.839224,13,Fibroblasts
4.435498,4.7814665,7,CD8 T cells
3.1618981,7.663441,6,Myeloid
3.4229238,2.7340477,7,CD4 T cells
-0.38863707,8.186153,12,Vessel
0.96639067,2.6098697,9,Myeloid
5.519408,11.001028,8,Tumor
3.642247,4.979593,7,CD4 T cells
0.7045609,3.273339,5,CD4 T cells
7.4947906,8.522712,19,Tumor
8.328342,8.198462,19,Tumor
2.4863818,2.5013547,17,CD8 T cells
-0.8507759,8.554607,12,Vessel
1.9241095,10.663534,4,other
2.7751815,2.0924375,17,CD8 T cells
6.2364573,8.623059,15,Tumor
2.489402,5.6160297,13,Myeloid
7.3977494,7.4816523,1,Tumor
2.143018,6.003836,13,Vessel
3.7546477,4.502315,7,CD4 T cells
-1.1403642,7.888005,12,Vessel
5.633844,6.9473,14,CD4 T cells
7.2743287,10.775557,8,CD8 T cells
-1.9075263,7.3718534,2,Vessel
3.2580054,5.093772,7,Myeloid
8.308465,8.397115,19,Tumor
7.0799212,8.195132,11,Fibroblasts
0.9654757,9.66538,3,other
2.7209866,10.382341,4,Fibroblasts
-0.73885846,7.1892624,2,Vessel
5.587669,10.738439,8,other
-0.47883165,9.519062,12,Vessel
-1.0951872,3.935636,5,Myeloid
4.199272,7.5146003,16,Fibroblasts
8.959474,5.831278,1,Tumor
6.034207,8.811326,15,Tumor
2.844931,2.657122,17,CD4 T cells
5.8060308,7.5644336,13,Tumor
1.0872144,5.534158,14,Myeloid
6.5387893,8.431292,15,Tumor
1.9468113,8.394233,3,Myeloid
2.2804894,8.527773,6,Fibroblasts
-1.0287507,7.844857,12,Vessel
0.91790354,4.718057,0,Vessel
2.6757722,9.336432,4,Fibroblasts
6.2444997,8.00234,15,Tumor
2.9103997,3.2358916,17,CD8 T cells
9.437407,6.2988462,10,Tumor
6.238111,10.16432,8,Tumor
-0.98955387,4.536637,14,Tumor
3.498126,9.997661,6,other
8.290831,6.992114,1,Tumor
0.74310946,6.930601,13,Vessel
2.8365076,7.9933662,16,Myeloid
4.9278426,11.533803,8,Vessel
1.7648435,4.6284466,0,Myeloid
4.42618,7.0616,16,Vessel
2.9943717,10.869765,4,Fibroblasts
2.1331024,2.5064735,17,CD8 T cells
2.3325543,2.8187656,9,CD4 T cells
5.6023674,9.266761,15,other
1.3919871,9.943943,3,Fibroblasts
8.154408,8.956987,19,other
1.4222761,4.123816,9,Myeloid
4.9141464,9.455409,15,Tumor
7.3007503,7.615666,1,Tumor
1.9814571,5.067539,9,Tumor
4.5499167,4.9121165,7,CD8 T cells
-1.2203288,8.252813,12,Fibroblasts
0.9641999,7.17899,13,Myeloid
3.8683813,4.2483926,7,CD8 T cells
8.80712,7.1977887,1,Tumor
-0.45527506,7.3465586,2,CD4 T cells
1.3291906,4.426753,0,Myeloid
3.200792,8.340711,6,CD4 T cells
2.9217708,10.973143,4,other
4.3255095,4.408355,7,CD8 T cells
9.309829,5.211281,10,Tumor
2.6286352,6.4684153,13,Tumor
-0.71214324,7.8801055,12,Vessel
4.323943,7.2120547,16,B cells
6.530105,6.2873178,1,Tumor
1.8820269,4.4513354,9,Myeloid
2.7326825,7.9195285,16,Fibroblasts
-0.64314973,7.4736705,12,Vessel
3.7169483,9.01195,15,Tumor
5.0453467,7.593998,11,Vessel
8.228996,7.1063805,1,Tumor
5.7480626,11.309527,8,Vessel
1.1358851,4.6719666,0,CD4 T cells
5.959868,8.404703,15,Tumor
8.587828,6.8636203,1,Tumor
-0.82513434,6.9093304,2,Vessel
5.0432143,10.910433,8,other
1.3346384,3.2264445,9,Fibroblasts
7.948301,6.309108,1,Tumor
3.444007,9.70645,4,Tumor
2.8528328,7.9491577,6,other
7.710972,8.839722,19,Tumor
8.425403,8.338666,11,Tumor
-1.404825,6.874662,2,Vessel
3.3459055,10.35166,4,Vessel
1.057007,6.531082,2,Fibroblasts
0.5416251,8.924521,3,Vessel
1.1581662,8.142649,3,Vessel
9.684475,5.693186,10,Tumor
9.949142,7.1027145,10,Tumor
3.9764292,4.5052986,7,CD4 T cells
0.697828,5.0950985,1,Vessel
0.5153815,5.0847816,0,Vessel
3.6796482,8.546027,6,other
-1.5703462,7.4052086,2,Vessel
6.6979575,5.972064,18,CD8 T cells
5.3062654,7.362933,11,Vessel
6.429234,8.122179,19,Tumor
3.8882723,6.6998415,16,CD8 T cells
1.9187807,10.884458,4,Fibroblasts
2.5064325,10.821484,4,Fibroblasts
0.28132227,7.414077,2,Vessel
-0.7361213,4.4665127,5,CD4 T cells
